InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
INV0561,SKU130,Markers,9,2024-05-15 00:00:00,40.59,340.0,United Kingdom
INV0450,SKU011,Wall Charger,9,2023-12-06 00:00:00,45.9,644.0,United Kingdom
INV0362,SKU064,Blender,5,2024-06-05 00:00:00,63.52,88.0,United Kingdom
INV0008,SKU023,Portable Charger,5,2024-01-25 00:00:00,5.63,703.0,United Kingdom
INV0599,SKU078,Immersion Blender,14,2024-01-20 00:00:00,65.3,674.0,United Kingdom
INV0483,SKU169,File Folders,15,2024-10-23 00:00:00,70.53,334.0,United Kingdom
INV0720,SKU110,Pendant Light,22,2024-04-13 00:00:00,53.77,133.0,United Kingdom
INV0116,SKU125,Ruler,19,2024-10-08 00:00:00,0.64,218.0,France
INV0464,SKU143,Sticky Notes,10,2024-06-09 00:00:00,10.11,594.0,United Kingdom
INV0637,SKU155,Paper Clips,1,2024-08-17 00:00:00,55.43,163.0,United Kingdom
INV0643,SKU191,Post-its,15,2024-06-11 00:00:00,36.37,354.0,United Kingdom
INV0598,SKU012,Phone Case,11,2023-12-09 00:00:00,13.78,434.0,United Kingdom
INV0732,SKU124,Stapler,23,2023-12-14 00:00:00,81.12,412.0,United Kingdom
INV0380,SKU152,Ruler,6,2023-12-22 00:00:00,19.15,2.0,United Kingdom
INV1122,SKU093,Area Rug,17,2024-10-30 00:00:00,47.72,2.0,United Kingdom
INV0306,SKU011,Protective Film,16,2024-03-16 00:00:00,10.4,522.0,United Kingdom
INV0521,SKU128,Calendar,19,2024-09-21 00:00:00,36.3,656.0,United Kingdom
INV0334,SKU137,Scissors,11,2024-05-13 00:00:00,32.7,586.0,United Kingdom
INV0216,SKU064,Waffle Maker,10,2024-04-28 00:00:00,24.37,461.0,United Kingdom
INV1108,SKU076,Griddle,24,2024-08-19 00:00:00,3.74,,Poland
INV0316,SKU192,Pen Set,22,2024-06-03 00:00:00,38.48,5.0,United Kingdom
INV1176,SKU013,Screen Protector,12,2024-11-14 00:00:00,95.73,569.0,United Kingdom
INV0696,SKU074,Coffee Grinder,1,2024-08-23 00:00:00,62.92,7.0,Poland
INV0490,SKU012,Tempered Glass,24,2024-08-04 00:00:00,50.48,708.0,United Kingdom
INV0641,SKU091,Table Lamp,8,2023-12-28 00:00:00,28.0,602.0,Germany
INV1005,SKU014,Screen Protector,6,2024-11-11 00:00:00,88.58,196.0,United Kingdom
INV0502,SKU140,Pencils,5,2024-06-12 00:00:00,87.68,4.0,United Kingdom
INV1065,SKU161,Ruler,13,2023-12-22 00:00:00,36.27,163.0,Poland
INV0842,SKU051,Casual Pants,14,2024-07-11 00:00:00,37.9,410.0,United Kingdom
INV0390,SKU011,Tempered Glass,21,2024-09-20 00:00:00,29.93,652.0,United Kingdom
INV1230,SKU055,Jeans,22,2024-10-16 00:00:00,7.9,124.0,United Kingdom
INV1002,SKU049,Leather Belt,-1,2024-07-29 00:00:00,94.73,1.0,United Kingdom
INV1058,SKU147,Paper Clips,15,2024-01-18 00:00:00,91.74,686.0,United Kingdom
INV1044,SKU130,Ruler,7,2024-11-03 00:00:00,93.84,208.0,United Kingdom
INV1091,SKU170,Whiteboard,10,2024-01-03 00:00:00,60.83,9.0,United Kingdom
INV0625,SKU153,Pencils,20,2024-03-12 00:00:00,51.9,537.0,United Kingdom
INV0578,SKU152,Scissors,16,2024-04-06 00:00:00,18.2,136.0,United Kingdom
INV0689,SKU171,Tape Dispenser,19,2024-03-28 00:00:00,41.61,446.0,Netherlands
INV0023,SKU185,Envelopes,22,2024-01-27 00:00:00,53.82,,Spain
INV1040,SKU083,Juicer,2,2024-05-30 00:00:00,34.88,2.0,United Kingdom
INV0772,SKU078,Food Processor,14,2024-01-16 00:00:00,14.28,8.0,United Kingdom
INV0007,SKU162,Highlighters,17,2024-04-10 00:00:00,4.51,255.0,United Kingdom
INV0212,SKU083,Deep Fryer,17,2024-03-13 00:00:00,59.46,212.0,Denmark
INV0440,SKU114,Curtain Rod,3,2024-01-16 00:00:00,1.16,3.0,United Kingdom
INV0789,SKU054,Hiking Boots,9,2024-03-24 00:00:00,19.55,194.0,United Kingdom
INV0052,SKU007,Bluetooth Speaker,1,2023-12-16 00:00:00,91.41,437.0,United Kingdom
INV0058,SKU102,Wall Sconce,19,2024-06-17 00:00:00,37.36,8.0,United Kingdom
INV0199,SKU188,Calendar,10,2024-02-05 00:00:00,17.88,551.0,United Kingdom
INV0305,SKU182,Envelopes,22,2024-01-09 00:00:00,74.28,648.0,United Kingdom
INV0177,SKU111,Curtain Rod,3,2024-03-13 00:00:00,63.24,685.0,United Kingdom
INV1032,SKU192,Post-its,3,2024-10-17 00:00:00,63.46,312.0,United Kingdom
INV0260,SKU153,Ruler,12,2024-07-19 00:00:00,64.7,282.0,United Kingdom
INV0433,SKU012,Audio Jack,16,2024-03-10 00:00:00,5.12,8.0,Austria
INV1214,SKU093,Wall Sconce,10,2024-09-05 00:00:00,61.69,151.0,United Kingdom
INV0799,SKU169,Ruler,16,2024-03-17 00:00:00,26.12,167.0,United Kingdom
INV0171,SKU019,Phone Ring,6,2023-12-08 00:00:00,72.06,73.0,Poland
INV1198,SKU139,Planner,7,2024-05-30 00:00:00,42.85,579.0,Austria
INV1132,SKU060,Socks Pack,12,2024-02-27 00:00:00,10.56,,United Kingdom
INV0661,SKU148,Ruler,1,2024-04-14 00:00:00,21.3,763.0,United Kingdom
INV0178,SKU055,Winter Hat,2,2024-10-30 00:00:00,85.02,452.0,United Kingdom
INV0370,SKU113,Wall Clock,9,2024-03-24 00:00:00,71.0,549.0,United Kingdom
INV0251,SKU195,Pencils,7,2024-07-14 00:00:00,1.0,788.0,United Kingdom
INV0933,SKU095,Area Rug,12,2024-06-18 00:00:00,73.79,534.0,United Kingdom
INV0191,SKU038,Leather Belt,5,2024-07-12 00:00:00,8.11,191.0,United Kingdom
INV0191,SKU124,Whiteboard,6,2024-05-04 00:00:00,81.65,2.0,United Kingdom
INV0678,SKU026,Phone Holder,11,2024-03-12 00:00:00,8.59,753.0,United Kingdom
INV0032,SKU069,Coffee Maker,-6,2024-05-19 00:00:00,72.76,61.0,United Kingdom
INV1240,SKU197,Whiteboard,-8,2024-04-18 00:00:00,76.21,406.0,United Kingdom
INV0949,SKU139,Post-its,24,2024-09-28 00:00:00,57.82,10.0,United Kingdom
INV0046,SKU134,Binder,3,2024-11-04 00:00:00,33.68,9.0,Norway
INV0996,SKU109,Bookshelf,2,2024-01-04 00:00:00,67.71,461.0,United Kingdom
INV1120,SKU085,Toaster,18,2024-08-30 00:00:00,18.2,263.0,United Kingdom
INV1057,SKU120,Plant Pot,2,2024-06-05 00:00:00,7.07,588.0,Denmark
INV0038,SKU132,Post-its,3,2024-06-22 00:00:00,11.01,442.0,United Kingdom
INV1004,SKU126,Markers Set,2,2024-08-30 00:00:00,56.16,7.0,United Kingdom
INV0843,SKU096,Area Rug,23,2024-07-19 00:00:00,95.23,714.0,United Kingdom
INV0412,SKU048,Shorts,20,2024-04-26 00:00:00,65.58,82.0,United Kingdom
INV0451,SKU163,Envelopes,15,2024-10-21 00:00:00,2.68,576.0,United Kingdom
INV0299,SKU188,Eraser,2,2024-02-25 00:00:00,17.83,549.0,United Kingdom
INV0388,SKU052,Leather Belt,10,2023-12-23 00:00:00,73.18,285.0,United Kingdom
INV0812,SKU048,Sweatpants,19,2024-11-22 00:00:00,96.14,,United Kingdom
INV0732,SKU114,Throw Pillow,1,2024-03-13 00:00:00,72.56,690.0,United Kingdom
INV0266,SKU035,Cotton T-Shirt,15,2024-07-12 00:00:00,37.17,103.0,United Kingdom
INV1183,SKU055,Winter Jacket,11,2024-08-11 00:00:00,66.77,407.0,United Kingdom
INV1038,SKU133,Markers Set,-7,2024-11-25 00:00:00,56.29,363.0,United Kingdom
INV0106,SKU149,Stapler,19,2024-04-21 00:00:00,30.2,73.0,United Kingdom
INV0144,SKU055,Rain Jacket,17,2024-07-07 00:00:00,78.16,443.0,United Kingdom
INV0342,SKU187,Calendar,18,2024-11-19 00:00:00,71.18,240.0,Norway
INV1150,SKU122,Pen Set,11,2024-07-13 00:00:00,66.92,,Denmark
INV0179,SKU033,Hoodie,5,2023-12-23 00:00:00,9.92,536.0,Spain
INV0073,SKU048,Dress Shirt,22,2024-09-27 00:00:00,73.48,146.0,United Kingdom
INV0221,SKU132,Sticky Notes,2,2024-11-19 00:00:00,24.1,10.0,United Kingdom
INV1109,SKU165,Markers Set,11,2024-09-07 00:00:00,74.79,8.0,United Kingdom
INV1012,SKU092,Plant Pot,23,2024-10-22 00:00:00,39.96,9.0,United Kingdom
INV0574,SKU142,Ruler,15,2024-08-16 00:00:00,26.2,704.0,Germany
INV0521,SKU086,Coffee Maker,9,2024-02-23 00:00:00,95.99,286.0,United Kingdom
INV0995,SKU036,Shorts,18,2024-04-28 00:00:00,54.71,777.0,United Kingdom
INV0174,SKU070,Juicer,-2,2024-02-15 00:00:00,43.58,608.0,United Kingdom
INV0235,SKU027,Screen Protector,2,2024-09-09 00:00:00,45.9,5.0,United Kingdom
INV0819,SKU167,Whiteboard,6,2024-10-08 00:00:00,9.69,10.0,United Kingdom
INV0097,SKU050,Jeans,3,2024-06-12 00:00:00,80.62,,Germany
INV0732,SKU002,Phone Ring,17,2024-05-01 00:00:00,70.34,120.0,United Kingdom
INV1007,SKU197,Eraser,15,2024-02-27 00:00:00,90.78,601.0,United Kingdom
INV1138,SKU126,Pen Set,2,2024-09-17 00:00:00,31.21,117.0,United Kingdom
INV0590,SKU122,Highlighters,3,2024-05-30 00:00:00,66.86,8.0,United Kingdom
INV0152,SKU038,Jeans,1,2024-04-09 00:00:00,46.62,368.0,United Kingdom
INV0780,SKU153,Markers,1,2024-05-08 00:00:00,49.71,4.0,United Kingdom
INV0947,SKU192,Pencils,5,2024-01-28 00:00:00,30.11,688.0,United Kingdom
INV1166,SKU033,Socks Pack,15,2024-02-07 00:00:00,79.93,552.0,United Kingdom
INV0058,SKU129,Post-its,6,2024-04-22 00:00:00,26.73,,United Kingdom
INV0745,SKU079,Waffle Maker,7,2024-07-07 00:00:00,60.54,760.0,United Kingdom
INV0092,SKU054,Gloves,16,2024-06-15 00:00:00,35.99,446.0,United Kingdom
INV0958,SKU104,Area Rug,9,2024-05-10 00:00:00,38.18,717.0,United Kingdom
INV1178,SKU024,Wall Charger,17,2024-11-30 00:00:00,10.77,236.0,Denmark
INV0291,SKU029,Phone Stand,9,2024-02-21 00:00:00,74.41,508.0,United Kingdom
INV0588,SKU163,Markers,13,2024-11-18 00:00:00,9.96,5.0,United Kingdom
INV0088,SKU086,Egg Cooker,20,2023-12-28 00:00:00,95.67,498.0,United Kingdom
INV0118,SKU153,Highlighters,8,2024-05-14 00:00:00,48.38,160.0,United Kingdom
INV0075,SKU118,Mirror,9,2024-05-13 00:00:00,9.58,695.0,United Kingdom
INV1210,SKU016,Phone Mount,9,2024-05-18 00:00:00,90.33,29.0,United Kingdom
INV0077,SKU186,Envelopes,6,2024-02-03 00:00:00,96.87,231.0,United Kingdom
INV0682,SKU083,Coffee Maker,4,2024-09-25 00:00:00,14.92,740.0,United Kingdom
INV1175,SKU148,Envelopes,24,2024-05-31 00:00:00,37.15,584.0,United Kingdom
INV0900,SKU111,Picture Frame,7,2024-01-26 00:00:00,38.21,435.0,United Kingdom
INV0001,SKU034,Leather Belt,8,2024-03-14 00:00:00,15.54,455.0,United Kingdom
INV0588,SKU179,Envelopes,19,2024-04-15 00:00:00,16.03,603.0,United Kingdom
INV1118,SKU017,Screen Protector,10,2024-01-31 00:00:00,89.79,48.0,United Kingdom
INV0243,SKU061,Vacuum Sealer,-2,2024-08-09 00:00:00,37.8,102.0,United Kingdom
INV0419,SKU084,Deep Fryer,15,2024-06-03 00:00:00,22.75,531.0,United Kingdom
INV0153,SKU080,Rice Cooker,22,2024-03-04 00:00:00,38.42,2.0,United Kingdom
INV0413,SKU097,Pendant Light,8,2024-11-20 00:00:00,59.45,10.0,Denmark
INV0597,SKU187,Sticky Notes,1,2024-07-02 00:00:00,34.65,,Denmark
INV0926,SKU057,Hoodie,2,2024-06-08 00:00:00,3.27,544.0,United Kingdom
INV0387,SKU061,Rice Cooker,8,2024-06-07 00:00:00,95.23,4.0,Denmark
INV1027,SKU173,Notebook,12,2023-12-16 00:00:00,38.96,8.0,United Kingdom
INV0489,SKU110,Mirror,13,2024-08-16 00:00:00,9.28,178.0,United Kingdom
INV0997,SKU001,Camera Lens,-4,2024-10-08 00:00:00,4.67,574.0,United Kingdom
INV1084,SKU099,Night Light,13,2024-05-09 00:00:00,44.47,3.0,United Kingdom
INV0829,SKU177,Calendar,7,2024-03-01 00:00:00,54.7,787.0,United Kingdom
INV0163,SKU022,Stylus Pen,23,2024-03-02 00:00:00,36.18,22.0,United Kingdom
INV0532,SKU114,Pendant Light,24,2024-02-21 00:00:00,77.33,716.0,Austria
INV0854,SKU191,Envelopes,13,2024-06-06 00:00:00,1.87,461.0,United Kingdom
INV0943,SKU005,Cable Organizer,3,2024-07-25 00:00:00,20.96,637.0,United Kingdom
INV1207,SKU069,Mixer,8,2024-02-18 00:00:00,89.08,481.0,United Kingdom
INV1213,SKU152,Pencils,20,2024-04-05 00:00:00,39.24,275.0,United Kingdom
INV0303,SKU159,Sticky Notes,19,2024-03-27 00:00:00,29.92,7.0,Austria
INV0526,SKU108,LED Desk Lamp,22,2024-06-02 00:00:00,12.62,641.0,United Kingdom
INV0790,SKU150,Whiteboard,20,2024-06-02 00:00:00,87.76,610.0,France
INV0845,SKU083,Mixer,5,2024-04-29 00:00:00,46.33,490.0,United Kingdom
INV0250,SKU192,Post-its,24,2024-10-15 00:00:00,23.12,577.0,United Kingdom
INV0198,SKU139,Calendar,10,2024-01-31 00:00:00,4.81,641.0,United Kingdom
INV0004,SKU046,Scarf,19,2024-09-10 00:00:00,78.68,628.0,United Kingdom
INV1119,SKU175,Calendar,9,2024-02-07 00:00:00,91.55,580.0,United Kingdom
INV1039,SKU068,Juicer,3,2023-12-15 00:00:00,97.64,71.0,Norway
INV0978,SKU193,Ruler,12,2024-05-05 00:00:00,95.8,459.0,United Kingdom
INV1032,SKU199,File Folders,-8,2024-03-21 00:00:00,4.7,600.0,United Kingdom
INV0334,SKU006,Cable Organizer,6,2024-06-03 00:00:00,11.54,790.0,Netherlands
INV0754,SKU031,Gloves,20,2024-08-20 00:00:00,63.14,512.0,United Kingdom
INV0886,SKU047,Sweater,9,2024-10-20 00:00:00,3.61,738.0,United Kingdom
INV0744,SKU017,Phone Holder,20,2024-09-30 00:00:00,51.52,488.0,United Kingdom
INV0348,SKU040,Hoodie,2,2024-10-03 00:00:00,18.61,194.0,United Kingdom
INV0655,SKU073,Electric Kettle,2,2024-05-09 00:00:00,32.48,545.0,United Kingdom
INV1184,SKU048,Hoodie,23,2024-01-26 00:00:00,88.09,631.0,United Kingdom
INV0483,SKU008,Phone Stand,5,2024-07-21 00:00:00,21.0,138.0,United Kingdom
INV0725,SKU123,Stapler,20,2024-05-31 00:00:00,88.44,2.0,United Kingdom
INV0713,SKU109,Curtain Rod,18,2024-11-18 00:00:00,74.03,7.0,United Kingdom
INV0034,SKU106,Picture Frame,17,2024-03-18 00:00:00,43.03,262.0,United Kingdom
INV0239,SKU117,Bookshelf,9,2024-11-13 00:00:00,90.82,9.0,United Kingdom
INV1130,SKU085,Griddle,6,2024-06-26 00:00:00,50.93,45.0,United Kingdom
INV0947,SKU107,Floor Lamp,-5,2024-04-18 00:00:00,9.44,74.0,United Kingdom
INV1082,SKU008,Wall Charger,16,2024-07-18 00:00:00,9.1,685.0,United Kingdom
INV0529,SKU004,Wireless Headphones,2,2024-05-22 00:00:00,43.01,754.0,Denmark
INV0148,SKU045,Dress Shirt,10,2024-10-23 00:00:00,96.82,8.0,United Kingdom
INV0374,SKU162,Notebook,15,2024-04-12 00:00:00,56.23,179.0,United Kingdom
INV0131,SKU059,Winter Jacket,21,2024-01-28 00:00:00,89.48,69.0,United Kingdom
INV0663,SKU176,Sticky Notes,5,2024-10-21 00:00:00,15.11,49.0,United Kingdom
INV0113,SKU145,Stapler,-8,2024-09-07 00:00:00,78.57,534.0,Sweden
INV0958,SKU169,Planner,13,2023-12-07 00:00:00,76.37,207.0,United Kingdom
INV0860,SKU008,Phone Ring,18,2024-04-27 00:00:00,23.29,767.0,United Kingdom
INV0602,SKU011,Protective Film,9,2024-04-22 00:00:00,20.61,368.0,United Kingdom
INV0658,SKU026,Protective Film,5,2024-03-25 00:00:00,86.48,786.0,United Kingdom
INV0318,SKU167,Highlighters,9,2024-04-27 00:00:00,8.35,353.0,France
INV0788,SKU139,Pencils,21,2024-06-07 00:00:00,17.86,9.0,United Kingdom
INV0840,SKU140,Scissors,23,2024-08-13 00:00:00,92.62,382.0,Norway
INV0561,SKU014,Audio Jack,3,2024-07-12 00:00:00,62.13,397.0,United Kingdom
INV0213,SKU162,Pencils,9,2024-03-02 00:00:00,87.11,619.0,United Kingdom
INV0523,SKU056,Winter Jacket,23,2024-10-11 00:00:00,55.52,796.0,United Kingdom
INV1221,SKU185,Pen Set,6,2024-10-29 00:00:00,80.99,657.0,United Kingdom
INV0635,SKU099,Bookshelf,2,2024-10-31 00:00:00,65.53,253.0,United Kingdom
INV0154,SKU130,Pencils,20,2024-01-09 00:00:00,99.96,,United Kingdom
INV1106,SKU178,Pencils,2,2024-01-19 00:00:00,11.7,9.0,United Kingdom
INV0549,SKU179,Eraser,8,2024-04-20 00:00:00,77.57,271.0,United Kingdom
INV0184,SKU017,Phone Holder,11,2024-11-20 00:00:00,8.05,7.0,Netherlands
INV0271,SKU091,Curtains,5,2024-06-23 00:00:00,7.55,585.0,United Kingdom
INV0023,SKU002,Wireless Charger,18,2023-12-01 00:00:00,74.99,7.0,United Kingdom
INV0219,SKU062,Pressure Cooker,6,2024-05-06 00:00:00,16.43,728.0,United Kingdom
INV0389,SKU194,Eraser,12,2024-01-10 00:00:00,29.09,230.0,United Kingdom
INV0412,SKU119,Throw Pillow,23,2024-02-12 00:00:00,85.18,769.0,United Kingdom
INV0917,SKU116,Night Light,1,2024-07-29 00:00:00,79.4,,United Kingdom
INV0653,SKU057,Scarf,18,2024-09-23 00:00:00,31.71,109.0,United Kingdom
INV1177,SKU011,Wireless Headphones,14,2024-04-19 00:00:00,87.15,45.0,United Kingdom
INV1069,SKU021,Screen Protector,17,2024-08-31 00:00:00,14.87,245.0,United Kingdom
INV0066,SKU171,Post-its,11,2024-05-14 00:00:00,53.77,424.0,United Kingdom
INV0296,SKU058,Rain Jacket,14,2024-06-06 00:00:00,59.52,,Belgium
INV0556,SKU101,Picture Frame,16,2024-09-26 00:00:00,78.58,467.0,United Kingdom
INV1015,SKU054,Leather Belt,-8,2024-02-04 00:00:00,12.12,509.0,United Kingdom
INV0893,SKU155,Paper Clips,13,2024-03-02 00:00:00,52.48,389.0,United Kingdom
INV1073,SKU016,Tempered Glass,18,2024-09-14 00:00:00,32.79,128.0,United Kingdom
INV0826,SKU135,Post-its,17,2024-08-16 00:00:00,97.17,12.0,United Kingdom
INV0158,SKU190,Pencils,2,2024-11-08 00:00:00,92.15,474.0,United Kingdom
INV0431,SKU177,Planner,14,2024-05-02 00:00:00,25.55,10.0,United Kingdom
INV0529,SKU199,Ruler,21,2023-12-13 00:00:00,29.47,5.0,Spain
INV0792,SKU025,SIM Card Tray,2,2024-04-26 00:00:00,22.46,446.0,United Kingdom
INV0257,SKU034,Cotton T-Shirt,22,2024-01-29 00:00:00,39.76,8.0,United Kingdom
INV1097,SKU108,Wall Art,5,2024-05-15 00:00:00,72.57,,United Kingdom
INV1039,SKU003,Protective Film,9,2024-08-14 00:00:00,15.46,8.0,United Kingdom
INV1150,SKU114,Area Rug,13,2024-11-19 00:00:00,83.53,20.0,United Kingdom
INV0463,SKU159,Scissors,17,2024-04-21 00:00:00,69.79,600.0,United Kingdom
INV0074,SKU136,Tape Dispenser,11,2023-12-23 00:00:00,76.0,445.0,United Kingdom
INV0139,SKU128,Post-its,4,2024-07-11 00:00:00,14.73,753.0,United Kingdom
INV0190,SKU032,Flip Flops,2,2024-08-04 00:00:00,66.75,563.0,United Kingdom
INV0972,SKU007,Phone Case,9,2024-02-10 00:00:00,54.35,368.0,Denmark
INV0668,SKU024,Phone Holder,7,2024-09-09 00:00:00,25.74,137.0,Sweden
INV0496,SKU037,Polo Shirt,13,2024-06-14 00:00:00,56.92,1.0,United Kingdom
INV1234,SKU062,Coffee Maker,3,2024-11-11 00:00:00,93.59,393.0,United Kingdom
INV0878,SKU024,Wireless Headphones,2,2024-06-11 00:00:00,43.75,,United Kingdom
INV1040,SKU097,Ceiling Light,7,2024-01-04 00:00:00,71.7,433.0,United Kingdom
INV0877,SKU199,Sticky Notes,1,2024-06-15 00:00:00,67.17,566.0,United Kingdom
INV0117,SKU119,Desk Organizer,7,2024-03-26 00:00:00,38.78,686.0,United Kingdom
INV0793,SKU135,Envelopes,5,2024-01-19 00:00:00,31.5,156.0,United Kingdom
INV0492,SKU140,Binder,2,2024-03-18 00:00:00,68.44,434.0,United Kingdom
INV1036,SKU114,Plant Pot,23,2024-09-27 00:00:00,36.18,92.0,United Kingdom
INV0608,SKU027,Wireless Headphones,10,2024-10-25 00:00:00,37.31,247.0,United Kingdom
INV0559,SKU050,Hiking Boots,19,2023-12-04 00:00:00,30.24,6.0,United Kingdom
INV1050,SKU188,Scissors,23,2024-04-09 00:00:00,91.77,411.0,United Kingdom
INV0257,SKU131,Scissors,3,2024-02-25 00:00:00,26.29,329.0,Spain
INV0646,SKU199,Stapler,8,2024-08-27 00:00:00,21.5,475.0,United Kingdom
INV0204,SKU059,Running Shoes,22,2024-10-17 00:00:00,65.79,405.0,United Kingdom
INV0862,SKU184,Envelopes,6,2024-07-28 00:00:00,74.37,4.0,United Kingdom
INV0361,SKU020,Screen Protector,17,2024-02-16 00:00:00,58.78,200.0,Austria
INV0988,SKU146,Markers Set,7,2024-09-25 00:00:00,5.15,,United Kingdom
INV1239,SKU162,Envelopes,14,2024-01-12 00:00:00,82.27,9.0,United Kingdom
INV1155,SKU169,Calendar,18,2024-06-26 00:00:00,12.36,9.0,United Kingdom
INV1064,SKU046,Leather Belt,12,2024-07-03 00:00:00,50.79,729.0,United Kingdom
INV0926,SKU169,Post-its,2,2024-08-05 00:00:00,45.99,288.0,United Kingdom
INV0858,SKU070,Food Processor,21,2024-04-12 00:00:00,34.76,491.0,United Kingdom
INV0557,SKU070,Coffee Maker,19,2024-08-20 00:00:00,18.98,724.0,United Kingdom
INV0993,SKU066,Electric Kettle,5,2024-06-08 00:00:00,92.68,3.0,United Kingdom
INV0617,SKU100,Mirror,7,2024-07-25 00:00:00,82.56,,United Kingdom
INV0803,SKU196,Calendar,22,2024-05-31 00:00:00,52.71,786.0,Denmark
INV1104,SKU088,Air Fryer,14,2024-04-08 00:00:00,45.74,4.0,United Kingdom
INV0854,SKU056,Sweater,15,2024-03-07 00:00:00,6.29,733.0,United Kingdom
INV1215,SKU105,Ceiling Light,10,2024-06-11 00:00:00,30.93,8.0,United Kingdom
INV1199,SKU135,Envelopes,23,2023-12-31 00:00:00,35.36,352.0,United Kingdom
INV0526,SKU046,Winter Hat,21,2023-12-08 00:00:00,34.27,207.0,United Kingdom
INV0719,SKU086,Juicer,19,2024-08-23 00:00:00,78.27,405.0,Netherlands
INV0891,SKU189,Eraser,10,2023-12-10 00:00:00,53.61,554.0,United Kingdom
INV1092,SKU127,Ruler,24,2024-01-25 00:00:00,31.96,768.0,United Kingdom
INV0889,SKU179,Notebook,17,2024-10-02 00:00:00,58.3,621.0,United Kingdom
INV0097,SKU109,Wall Clock,23,2024-03-23 00:00:00,86.11,519.0,United Kingdom
INV0514,SKU050,Casual Pants,19,2024-03-20 00:00:00,70.83,227.0,United Kingdom
INV0226,SKU173,Markers Set,10,2024-11-20 00:00:00,86.48,183.0,France
INV0998,SKU074,Bread Maker,23,2024-11-23 00:00:00,22.79,640.0,United Kingdom
INV0042,SKU101,Table Lamp,2,2024-02-13 00:00:00,12.67,520.0,United Kingdom
INV0347,SKU022,USB-C Cable,17,2024-03-16 00:00:00,84.88,477.0,United Kingdom
INV1123,SKU108,Wall Sconce,12,2024-04-23 00:00:00,83.98,253.0,United Kingdom
INV0860,SKU131,Whiteboard,13,2024-06-18 00:00:00,23.07,444.0,United Kingdom
INV0580,SKU113,Area Rug,4,2024-09-15 00:00:00,55.19,9.0,United Kingdom
INV0729,SKU199,Markers Set,19,2024-01-22 00:00:00,27.42,464.0,United Kingdom
INV0850,SKU057,Sweater,20,2024-11-22 00:00:00,26.68,791.0,United Kingdom
INV1083,SKU164,Planner,11,2024-06-23 00:00:00,99.07,64.0,United Kingdom
INV0944,SKU080,Pressure Cooker,9,2024-01-26 00:00:00,94.03,249.0,United Kingdom
INV1229,SKU007,Protective Film,8,2024-09-02 00:00:00,19.42,503.0,United Kingdom
INV0680,SKU070,Food Processor,15,2024-05-30 00:00:00,24.89,3.0,United Kingdom
INV0042,SKU174,Sticky Notes,23,2024-04-17 00:00:00,33.95,350.0,Austria
INV0553,SKU039,Gloves,2,2024-03-09 00:00:00,40.15,442.0,United Kingdom
INV0695,SKU185,Calendar,1,2024-04-12 00:00:00,28.63,631.0,United Kingdom
INV1210,SKU134,Calendar,14,2024-11-21 00:00:00,71.14,10.0,United Kingdom
INV0800,SKU114,Wall Art,19,2024-11-16 00:00:00,56.83,766.0,United Kingdom
INV0796,SKU183,Pen Set,23,2024-10-22 00:00:00,85.25,744.0,United Kingdom
INV1162,SKU189,Planner,21,2024-08-06 00:00:00,18.7,421.0,United Kingdom
INV0481,SKU063,Egg Cooker,1,2024-11-23 00:00:00,11.26,773.0,United Kingdom
INV1039,SKU021,Audio Jack,22,2024-03-07 00:00:00,15.41,77.0,Spain
INV0517,SKU106,Track Light,6,2024-05-13 00:00:00,14.88,213.0,United Kingdom
INV0783,SKU189,Calendar,22,2024-07-26 00:00:00,29.15,411.0,Netherlands
INV0537,SKU074,Food Processor,-3,2024-08-02 00:00:00,53.55,591.0,United Kingdom
INV0453,SKU116,Table Lamp,6,2024-11-03 00:00:00,85.15,5.0,United Kingdom
INV0252,SKU185,Binder,6,2024-04-04 00:00:00,66.16,737.0,United Kingdom
INV1171,SKU156,Stapler,8,2024-06-24 00:00:00,53.12,551.0,Sweden
INV0224,SKU039,Winter Jacket,3,2024-02-29 00:00:00,82.52,561.0,United Kingdom
INV0098,SKU099,LED Desk Lamp,6,2024-05-17 00:00:00,15.44,678.0,United Kingdom
INV0173,SKU187,Markers Set,1,2024-03-31 00:00:00,6.43,3.0,United Kingdom
INV0304,SKU060,Leather Belt,12,2024-09-19 00:00:00,33.0,7.0,United Kingdom
INV0016,SKU177,Calendar,5,2023-12-20 00:00:00,80.22,496.0,United Kingdom
INV0451,SKU161,Paper Clips,1,2023-12-21 00:00:00,51.42,767.0,United Kingdom
INV1186,SKU105,String Lights,-7,2024-03-06 00:00:00,27.77,428.0,United Kingdom
INV0373,SKU074,Toaster,23,2024-02-26 00:00:00,86.95,463.0,United Kingdom
INV0261,SKU046,Scarf,6,2024-04-04 00:00:00,72.25,431.0,United Kingdom
INV0279,SKU081,Egg Cooker,10,2024-09-02 00:00:00,98.1,10.0,United Kingdom
INV0551,SKU022,Cable Organizer,2,2024-10-12 00:00:00,69.19,99.0,United Kingdom
INV0291,SKU001,Camera Lens,17,2024-01-17 00:00:00,64.33,697.0,Germany
INV0601,SKU064,Coffee Grinder,23,2024-10-30 00:00:00,65.43,738.0,United Kingdom
INV1170,SKU156,Planner,16,2024-07-27 00:00:00,40.95,462.0,United Kingdom
INV0566,SKU188,Sticky Notes,23,2024-03-17 00:00:00,44.86,2.0,United Kingdom
